2025-05-22 08:48:11,791 | DEBUG | asyncio | Using selector: KqueueSelector
2025-05-22 08:55:12,825 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Thu, 22 May 2025 12:55:12 GMT'), (b'Expires', b'Thu, 22 May 2025 12:55:12 GMT'), (b'Cache-Control', b'private, max-age=0'), (b'Content-Type', b'text/html; charset=UTF-8'), (b'Set-Cookie', b'NID=524=V_OTIBZ1zzqlcWrEoiqgdPZGFnR8XTbCjEizSq8LMMeLrY2joFcL8vWq9RtjFZESbZirRE9U0Ybs-_u0oRX9wZVrYdMHBNrr0LLXSmCzdl4c9m_lNx1WD1aehGE6LOvgfLOKn61W_w_k9CLxjNJeffd92iocw_g-RSHfoLnlBXNFOT3cWxS4klpjbEyuR7gTJ-mHbg; expires=Fri, 21-Nov-2025 12:55:12 GMT; path=/; domain=.google.com; Secure; HttpOnly; SameSite=none'), (b'P3P', b'CP="This is not a P3P policy! See g.co/p3phelp for more info."'), (b'Set-Cookie', b'GSP=LM=1747918512:S=gQLwd7kXZRdDwR5r; expires=Sat, 22-May-2027 12:55:12 GMT; path=/; domain=scholar.google.com; HttpOnly; SameSite=None; Secure'), (b'X-Content-Type-Options', b'nosniff'), (b'Content-Encoding', b'gzip'), (b'Server', b'scholar'), (b'X-XSS-Protection', b'0'), (b'X-Frame-Options', b'SAMEORIGIN'), (b'Alt-Svc', b'h3=":443"; ma=2592000,h3-29=":443"; ma=2592000'), (b'Transfer-Encoding', b'chunked')])
2025-05-22 08:55:12,826 | INFO | httpx | HTTP Request: GET https://scholar.google.com/scholar?q=recent+advancements+in+infectious+disease+molecular+testing+May+after:2025-05-15&hl=en&as_sdt=0&as_vis=1&oi=scholart "HTTP/1.1 200 OK"
2025-05-22 08:55:12,826 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'GET']>
2025-05-22 08:55:12,855 | DEBUG | httpcore.connection | connect_tcp.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x109b07380>
2025-05-22 08:55:12,855 | DEBUG | httpcore.connection | start_tls.started ssl_context=<ssl.SSLContext object at 0x109b80680> server_hostname='www.marketsandmarkets.com' timeout=10
2025-05-22 08:55:12,892 | DEBUG | httpcore.connection | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x109b94710>
2025-05-22 08:55:12,896 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'GET']>
2025-05-22 08:55:12,898 | DEBUG | httpcore.http11 | send_request_headers.complete
2025-05-22 08:55:12,898 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'GET']>
2025-05-22 08:55:12,898 | DEBUG | httpcore.http11 | send_request_body.complete
2025-05-22 08:55:12,899 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'GET']>
2025-05-22 08:55:12,992 | DEBUG | httpcore.http11 | receive_response_body.complete
2025-05-22 08:55:12,992 | DEBUG | httpcore.http11 | response_closed.started
2025-05-22 08:55:12,992 | DEBUG | httpcore.http11 | response_closed.complete
2025-05-22 08:55:12,993 | DEBUG | httpcore.connection | close.started
2025-05-22 08:55:12,993 | DEBUG | httpcore.connection | close.complete
2025-05-22 08:55:13,019 | DEBUG | readability.readability | Branch  7.600 body#readabilityBody>#gs_top link density 0.402 ->  4.544
2025-05-22 08:55:13,020 | DEBUG | readability.readability | Branch 26.300 html>body#readabilityBody link density 0.402 -> 15.724
2025-05-22 08:55:13,020 | DEBUG | readability.readability | Branch  7.300 form#gs_asd_frm.gs_scl>.gs_asd_tr link density 0.000 ->  7.300
2025-05-22 08:55:13,020 | DEBUG | readability.readability | Branch  1.570 #gs_asd-bdy.gs_md_bdy>form#gs_asd_frm.gs_scl link density 0.000 ->  1.570
2025-05-22 08:55:13,020 | DEBUG | readability.readability | Branch  7.270 .gs_asd_tr>.gs_asd_dd link density 0.000 ->  7.270
2025-05-22 08:55:13,020 | DEBUG | readability.readability | Branch  6.135 form#gs_asd_frm.gs_scl>.gs_asd_tr link density 0.000 ->  6.135
2025-05-22 08:55:13,020 | DEBUG | readability.readability | Branch  8.910 form#gs_asd_frm.gs_scl>.gs_asd_tr link density 0.000 ->  8.910
2025-05-22 08:55:13,020 | DEBUG | readability.readability | Branch  8.280 .gs_asd_tr>.gs_asd_dd link density 0.000 ->  8.280
2025-05-22 08:55:13,020 | DEBUG | readability.readability | Branch  8.915 form#gs_asd_frm.gs_scl>.gs_asd_tr link density 0.000 ->  8.915
2025-05-22 08:55:13,020 | DEBUG | readability.readability | Branch  8.270 .gs_asd_tr>.gs_asd_dd link density 0.000 ->  8.270
2025-05-22 08:55:13,020 | DEBUG | readability.readability | Branch  7.290 form#gs_asd_frm.gs_scl>.gs_asd_tr link density 0.000 ->  7.290
2025-05-22 08:55:13,020 | DEBUG | readability.readability | Branch  9.340 #gs_ab.gs_ab_st>#gs_ab_md link density 0.000 ->  9.340
2025-05-22 08:55:13,020 | DEBUG | readability.readability | Branch  7.170 #gs_top>#gs_ab.gs_ab_st link density 0.728 ->  1.949
2025-05-22 08:55:13,020 | DEBUG | readability.readability | Branch 17.710 .gs_r.gs_or.gs_scl>.gs_ri link density 0.286 -> 12.650
2025-05-22 08:55:13,020 | DEBUG | readability.readability | Branch 11.355 #gs_res_ccl_mid>.gs_r.gs_or.gs_scl link density 0.324 ->  7.672
2025-05-22 08:55:13,021 | DEBUG | readability.readability | Branch 10.690 .gs_ri>.gs_a link density 0.092 ->  9.705
2025-05-22 08:55:13,021 | DEBUG | readability.readability | Branch 12.765 .gs_r.gs_or.gs_scl>.gs_ri link density 0.278 ->  9.217
2025-05-22 08:55:13,021 | DEBUG | readability.readability | Branch  7.460 #gs_res_ccl_mid>.gs_r.gs_or.gs_scl link density 0.312 ->  5.135
2025-05-22 08:55:13,021 | DEBUG | readability.readability | Branch  9.890 .gs_r.gs_or.gs_scl>.gs_ri link density 0.405 ->  5.889
2025-05-22 08:55:13,021 | DEBUG | readability.readability | Branch  7.445 #gs_res_ccl_mid>.gs_r.gs_or.gs_scl link density 0.425 ->  4.283
2025-05-22 08:55:13,021 | DEBUG | readability.readability | Branch  8.540 .gs_ri>.gs_a link density 0.235 ->  6.531
2025-05-22 08:55:13,021 | DEBUG | readability.readability | Branch 11.500 .gs_r.gs_or.gs_scl>.gs_ri link density 0.486 ->  5.909
2025-05-22 08:55:13,021 | DEBUG | readability.readability | Branch  7.365 #gs_res_ccl_mid>.gs_r.gs_or.gs_scl link density 0.502 ->  3.667
2025-05-22 08:55:13,021 | DEBUG | readability.readability | Branch  8.450 .gs_ri>.gs_a link density 0.132 ->  7.334
2025-05-22 08:55:13,021 | DEBUG | readability.readability | Branch 12.605 .gs_r.gs_or.gs_scl>.gs_ri link density 0.360 ->  8.064
2025-05-22 08:55:13,021 | DEBUG | readability.readability | Branch  7.940 #gs_res_ccl_mid>.gs_r.gs_or.gs_scl link density 0.360 ->  5.080
2025-05-22 08:55:13,021 | DEBUG | readability.readability | Branch 10.510 .gs_ri>.gs_a link density 0.137 ->  9.070
2025-05-22 08:55:13,021 | DEBUG | readability.readability | Branch 12.615 .gs_r.gs_or.gs_scl>.gs_ri link density 0.377 ->  7.859
2025-05-22 08:55:13,021 | DEBUG | readability.readability | Branch  7.430 #gs_res_ccl_mid>.gs_r.gs_or.gs_scl link density 0.398 ->  4.471
2025-05-22 08:55:13,022 | DEBUG | readability.readability | Branch 15.610 .gs_r.gs_or.gs_scl>.gs_ri link density 0.389 ->  9.538
2025-05-22 08:55:13,022 | DEBUG | readability.readability | Branch 10.305 #gs_res_ccl_mid>.gs_r.gs_or.gs_scl link density 0.420 ->  5.981
2025-05-22 08:55:13,022 | DEBUG | readability.readability | Branch 11.870 .gs_r.gs_or.gs_scl>.gs_ri link density 0.389 ->  7.257
2025-05-22 08:55:13,022 | DEBUG | readability.readability | Branch  8.435 #gs_res_ccl_mid>.gs_r.gs_or.gs_scl link density 0.409 ->  4.984
2025-05-22 08:55:13,022 | DEBUG | readability.readability | Branch 11.630 .gs_ri>.gs_a link density 0.138 -> 10.026
2025-05-22 08:55:13,022 | DEBUG | readability.readability | Branch 13.165 .gs_r.gs_or.gs_scl>.gs_ri link density 0.362 ->  8.395
2025-05-22 08:55:13,022 | DEBUG | readability.readability | Branch  7.425 #gs_res_ccl_mid>.gs_r.gs_or.gs_scl link density 0.380 ->  4.601
2025-05-22 08:55:13,022 | DEBUG | readability.readability | Branch 15.540 .gs_r.gs_or.gs_scl>.gs_ri link density 0.267 -> 11.390
2025-05-22 08:55:13,022 | DEBUG | readability.readability | Branch 10.270 #gs_res_ccl_mid>.gs_r.gs_or.gs_scl link density 0.301 ->  7.181
2025-05-22 08:55:13,022 | DEBUG | readability.readability | Top 5 : 15.724 html>body#readabilityBody
2025-05-22 08:55:13,022 | DEBUG | readability.readability | Top 5 : 12.650 .gs_r.gs_or.gs_scl>.gs_ri
2025-05-22 08:55:13,022 | DEBUG | readability.readability | Top 5 : 11.390 .gs_r.gs_or.gs_scl>.gs_ri
2025-05-22 08:55:13,022 | DEBUG | readability.readability | Top 5 : 10.026 .gs_ri>.gs_a
2025-05-22 08:55:13,022 | DEBUG | readability.readability | Top 5 :  9.705 .gs_ri>.gs_a
2025-05-22 08:55:13,023 | DEBUG | readability.readability | Removed  0.000 center>table with weight 0 cause it has too short content length 23 without a single image.
2025-05-22 08:55:13,023 | DEBUG | readability.readability | Removed  0.000 #gs_bdy_sb_in>ul.gs_bdy_sb_sec with weight 0 cause it has too many links 1.000 for its weight 0.
2025-05-22 08:55:13,023 | DEBUG | readability.readability | Removed  0.000 #gs_bdy_sb_in>ul.gs_bdy_sb_sec with weight 0 cause it has too short content length 23 without a single image.
2025-05-22 08:55:13,023 | DEBUG | readability.readability | Removed  0.000 #gs_bdy_sb_in>ul.gs_bdy_sb_sec with weight 0 cause it has too many links 1.000 for its weight 0.
2025-05-22 08:55:13,023 | DEBUG | readability.readability | Removed  0.000 .gs_bdy_sb_sec>ul#gs_res_sb_yyl with weight 0 cause it has too many links 1.000 for its weight 0.
2025-05-22 08:55:13,023 | DEBUG | readability.readability | Removed  0.000 #gs_ftr.gs_md_rmb>#gs_ftr_mnu.gs_md_d.gs_md_ds.gs_ttzi.gs_md_ulr with weight 0 cause it has too short content length 24 without a single image.
2025-05-22 08:55:13,023 | DEBUG | readability.readability | Removed  0.000 #gs_ftr.gs_md_rmb>#gs_ftr_rt with weight 0 cause it has too short content length 16 without a single image.
2025-05-22 08:55:13,023 | DEBUG | readability.readability | Removed  4.544 #gs_top>#gs_ftr.gs_md_rmb with weight 0 cause it has too short content length 0 without a single image.
2025-05-22 08:55:13,024 | DEBUG | readability.readability | Removed  0.000 #gs_nm>#gs_nml with weight 0 cause it has too short content length 11 without a single image.
2025-05-22 08:55:13,024 | DEBUG | readability.readability | Removed  0.000 #gs_res_ccl_bot>#gs_nm with weight 0 cause it has too short content length 0 without a single image.
2025-05-22 08:55:13,024 | DEBUG | readability.readability | Removed  0.000 #gs_res_ccl_bot>#gs_n with weight 0 cause it has too short content length 0 without a single image.
2025-05-22 08:55:13,024 | DEBUG | readability.readability | Removed  0.000 #gs_res_ccl_bot>.gs_r.gs_alrt_btm.gs_oph.gs_ota with weight 0 cause it has too short content length 12 without a single image.
2025-05-22 08:55:13,024 | DEBUG | readability.readability | Removed  0.000 #gs_res_ccl>#gs_res_ccl_bot with weight 0 cause it has too short content length 0 without a single image.
2025-05-22 08:55:13,024 | DEBUG | readability.readability | Removed 11.390 .gs_ri>.gs_fl.gs_flb with weight 0 cause it has too many links 0.926 for its weight 0.
2025-05-22 08:55:13,024 | DEBUG | readability.readability | Not removing .gs_r.gs_or.gs_scl>.gs_ri of length 254: KL Muldrew - Current opinion in pediatri...
2025-05-22 08:55:13,024 | DEBUG | readability.readability | Removed  0.000 .gs_ggsd>.gs_or_ggsm with weight 0 cause it has too short content length 17 without a single image.
2025-05-22 08:55:13,024 | DEBUG | readability.readability | Removed  0.000 .gs_ggs.gs_fl>.gs_ggsd with weight 0 cause it has too short content length 0 without a single image.
2025-05-22 08:55:13,024 | DEBUG | readability.readability | Removed  7.181 .gs_r.gs_or.gs_scl>.gs_ggs.gs_fl with weight 0 cause it has too short content length 0 without a single image.
2025-05-22 08:55:13,024 | DEBUG | readability.readability | Not removing #gs_res_ccl_mid>.gs_r.gs_or.gs_scl of length 254: KL Muldrew - Current opinion in pediatri...
2025-05-22 08:55:13,024 | DEBUG | readability.readability | Removed  8.395 .gs_ri>.gs_fl.gs_flb with weight 0 cause it has too many links 0.926 for its weight 0.
2025-05-22 08:55:13,024 | DEBUG | readability.readability | Not removing .gs_ri>.gs_a of length 87: HE Alyahyawi - … Sciences. C, Physiology...
2025-05-22 08:55:13,024 | DEBUG | readability.readability | Not removing .gs_r.gs_or.gs_scl>.gs_ri of length 272: HE Alyahyawi - … Sciences. C, Physiology...
2025-05-22 08:55:13,025 | DEBUG | readability.readability | Removed  0.000 .gs_ggsd>.gs_or_ggsm with weight 0 cause it has too short content length 12 without a single image.
2025-05-22 08:55:13,025 | DEBUG | readability.readability | Removed  0.000 .gs_ggs.gs_fl>.gs_ggsd with weight 0 cause it has too short content length 0 without a single image.
2025-05-22 08:55:13,025 | DEBUG | readability.readability | Removed  4.601 .gs_r.gs_or.gs_scl>.gs_ggs.gs_fl with weight 0 cause it has too short content length 0 without a single image.
2025-05-22 08:55:13,025 | DEBUG | readability.readability | Not removing #gs_res_ccl_mid>.gs_r.gs_or.gs_scl of length 272: HE Alyahyawi - … Sciences. C, Physiology...
2025-05-22 08:55:13,025 | DEBUG | readability.readability | Removed  7.257 .gs_ri>.gs_fl.gs_flb with weight 0 cause it has too many links 0.915 for its weight 0.
2025-05-22 08:55:13,025 | DEBUG | readability.readability | Removed  7.257 .gs_ri>.gs_a with weight 0 cause it has too many links 0.247 for its weight 0.
2025-05-22 08:55:13,025 | DEBUG | readability.readability | Not removing .gs_r.gs_or.gs_scl>.gs_ri of length 187: … However, the cost of molecular tests c...
2025-05-22 08:55:13,025 | DEBUG | readability.readability | Removed  0.000 .gs_ggsd>.gs_or_ggsm with weight 0 cause it has too short content length 14 without a single image.
2025-05-22 08:55:13,025 | DEBUG | readability.readability | Removed  0.000 .gs_ggs.gs_fl>.gs_ggsd with weight 0 cause it has too short content length 0 without a single image.
2025-05-22 08:55:13,025 | DEBUG | readability.readability | Removed  4.984 .gs_r.gs_or.gs_scl>.gs_ggs.gs_fl with weight 0 cause it has too short content length 0 without a single image.
2025-05-22 08:55:13,025 | DEBUG | readability.readability | Not removing #gs_res_ccl_mid>.gs_r.gs_or.gs_scl of length 187: … However, the cost of molecular tests c...
2025-05-22 08:55:13,025 | DEBUG | readability.readability | Removed  9.538 .gs_ri>.gs_fl.gs_flb with weight 0 cause it has too many links 0.926 for its weight 0.
2025-05-22 08:55:13,025 | DEBUG | readability.readability | Not removing .gs_r.gs_or.gs_scl>.gs_ri of length 261: MI Lefterova, CJ Suarez, N Banaei… - … o...
2025-05-22 08:55:13,025 | DEBUG | readability.readability | Removed  0.000 .gs_ggsd>.gs_or_ggsm with weight 0 cause it has too short content length 24 without a single image.
2025-05-22 08:55:13,025 | DEBUG | readability.readability | Removed  0.000 .gs_ggs.gs_fl>.gs_ggsd with weight 0 cause it has too short content length 0 without a single image.
2025-05-22 08:55:13,026 | DEBUG | readability.readability | Removed  5.981 .gs_r.gs_or.gs_scl>.gs_ggs.gs_fl with weight 0 cause it has too short content length 0 without a single image.
2025-05-22 08:55:13,026 | DEBUG | readability.readability | Not removing #gs_res_ccl_mid>.gs_r.gs_or.gs_scl of length 261: MI Lefterova, CJ Suarez, N Banaei… - … o...
2025-05-22 08:55:13,026 | DEBUG | readability.readability | Removed  7.859 .gs_ri>.gs_fl.gs_flb with weight 0 cause it has too many links 0.917 for its weight 0.
2025-05-22 08:55:13,026 | DEBUG | readability.readability | Not removing .gs_ri>.gs_a of length 73: STS Hassan - International Journal of Mo...
2025-05-22 08:55:13,026 | DEBUG | readability.readability | Not removing .gs_r.gs_or.gs_scl>.gs_ri of length 259: STS Hassan - International Journal of Mo...
2025-05-22 08:55:13,026 | DEBUG | readability.readability | Removed  0.000 .gs_ggsd>.gs_or_ggsm with weight 0 cause it has too short content length 15 without a single image.
2025-05-22 08:55:13,026 | DEBUG | readability.readability | Removed  0.000 .gs_ggs.gs_fl>.gs_ggsd with weight 0 cause it has too short content length 0 without a single image.
2025-05-22 08:55:13,026 | DEBUG | readability.readability | Removed  4.471 .gs_r.gs_or.gs_scl>.gs_ggs.gs_fl with weight 0 cause it has too short content length 0 without a single image.
2025-05-22 08:55:13,026 | DEBUG | readability.readability | Not removing #gs_res_ccl_mid>.gs_r.gs_or.gs_scl of length 259: STS Hassan - International Journal of Mo...
2025-05-22 08:55:13,026 | DEBUG | readability.readability | Removed  8.064 .gs_ri>.gs_fl.gs_flb with weight 0 cause it has too many links 0.923 for its weight 0.
2025-05-22 08:55:13,026 | DEBUG | readability.readability | Not removing .gs_ri>.gs_a of length 53: R Patel - Clinical chemistry, 2022 - aca...
2025-05-22 08:55:13,026 | DEBUG | readability.readability | Not removing .gs_r.gs_or.gs_scl>.gs_ri of length 241: R Patel - Clinical chemistry, 2022 - aca...
2025-05-22 08:55:13,027 | DEBUG | readability.readability | Not removing #gs_res_ccl_mid>.gs_r.gs_or.gs_scl of length 241: R Patel - Clinical chemistry, 2022 - aca...
2025-05-22 08:55:13,027 | DEBUG | readability.readability | Removed  5.909 .gs_ri>.gs_fl.gs_flb with weight 0 cause it has too many links 0.923 for its weight 0.
2025-05-22 08:55:13,027 | DEBUG | readability.readability | Removed  5.909 .gs_ri>.gs_a with weight 0 cause it has too many links 0.235 for its weight 0.
2025-05-22 08:55:13,027 | DEBUG | readability.readability | Not removing .gs_r.gs_or.gs_scl>.gs_ri of length 173: … Data included in this manuscript can b...
2025-05-22 08:55:13,027 | DEBUG | readability.readability | Removed  0.000 .gs_ggsd>.gs_or_ggsm with weight 0 cause it has too short content length 15 without a single image.
2025-05-22 08:55:13,027 | DEBUG | readability.readability | Removed  0.000 .gs_ggs.gs_fl>.gs_ggsd with weight 0 cause it has too short content length 0 without a single image.
2025-05-22 08:55:13,027 | DEBUG | readability.readability | Removed  3.667 .gs_r.gs_or.gs_scl>.gs_ggs.gs_fl with weight 0 cause it has too short content length 0 without a single image.
2025-05-22 08:55:13,027 | DEBUG | readability.readability | Not removing #gs_res_ccl_mid>.gs_r.gs_or.gs_scl of length 173: … Data included in this manuscript can b...
2025-05-22 08:55:13,027 | DEBUG | readability.readability | Removed  5.889 .gs_ri>.gs_fl.gs_flb with weight 0 cause it has too many links 0.917 for its weight 0.
2025-05-22 08:55:13,027 | DEBUG | readability.readability | Removed  5.889 .gs_ri>.gs_a with weight 0 cause it has too many links 0.295 for its weight 0.
2025-05-22 08:55:13,027 | DEBUG | readability.readability | Not removing .gs_r.gs_or.gs_scl>.gs_ri of length 189: … , molecular diagnostics tools are crit...
2025-05-22 08:55:13,028 | DEBUG | readability.readability | Removed  0.000 .gs_ggsd>.gs_or_ggsm with weight 0 cause it has too short content length 14 without a single image.
2025-05-22 08:55:13,028 | DEBUG | readability.readability | Removed  0.000 .gs_ggs.gs_fl>.gs_ggsd with weight 0 cause it has too short content length 0 without a single image.
2025-05-22 08:55:13,028 | DEBUG | readability.readability | Removed  4.283 .gs_r.gs_or.gs_scl>.gs_ggs.gs_fl with weight 0 cause it has too short content length 0 without a single image.
2025-05-22 08:55:13,028 | DEBUG | readability.readability | Not removing #gs_res_ccl_mid>.gs_r.gs_or.gs_scl of length 189: … , molecular diagnostics tools are crit...
2025-05-22 08:55:13,028 | DEBUG | readability.readability | Removed  9.217 .gs_ri>.gs_fl.gs_flb with weight 0 cause it has too many links 0.927 for its weight 0.
2025-05-22 08:55:13,028 | DEBUG | readability.readability | Not removing .gs_ri>.gs_a of length 76: YW Tang, GW Procop, DH Persing - Clinica...
2025-05-22 08:55:13,028 | DEBUG | readability.readability | Not removing .gs_r.gs_or.gs_scl>.gs_ri of length 268: YW Tang, GW Procop, DH Persing - Clinica...
2025-05-22 08:55:13,028 | DEBUG | readability.readability | Removed  0.000 .gs_ggsd>.gs_or_ggsm with weight 0 cause it has too short content length 18 without a single image.
2025-05-22 08:55:13,028 | DEBUG | readability.readability | Removed  0.000 .gs_ggs.gs_fl>.gs_ggsd with weight 0 cause it has too short content length 0 without a single image.
2025-05-22 08:55:13,028 | DEBUG | readability.readability | Removed  5.135 .gs_r.gs_or.gs_scl>.gs_ggs.gs_fl with weight 0 cause it has too short content length 0 without a single image.
2025-05-22 08:55:13,028 | DEBUG | readability.readability | Not removing #gs_res_ccl_mid>.gs_r.gs_or.gs_scl of length 268: YW Tang, GW Procop, DH Persing - Clinica...
2025-05-22 08:55:13,028 | DEBUG | readability.readability | Removed 12.650 .gs_ri>.gs_fl.gs_flb with weight 0 cause it has too many links 0.926 for its weight 0.
2025-05-22 08:55:13,029 | DEBUG | readability.readability | Not removing .gs_r.gs_or.gs_scl>.gs_ri of length 271: JE Schmitz, CW Stratton, DH Persing… - J...
2025-05-22 08:55:13,029 | DEBUG | readability.readability | Removed  0.000 .gs_ggsd>.gs_or_ggsm with weight 0 cause it has too short content length 22 without a single image.
2025-05-22 08:55:13,029 | DEBUG | readability.readability | Removed  0.000 .gs_ggs.gs_fl>.gs_ggsd with weight 0 cause it has too short content length 0 without a single image.
2025-05-22 08:55:13,029 | DEBUG | readability.readability | Removed  7.672 .gs_r.gs_or.gs_scl>.gs_ggs.gs_fl with weight 0 cause it has too short content length 0 without a single image.
2025-05-22 08:55:13,029 | DEBUG | readability.readability | Not removing #gs_res_ccl_mid>.gs_r.gs_or.gs_scl of length 271: JE Schmitz, CW Stratton, DH Persing… - J...
2025-05-22 08:55:13,029 | DEBUG | readability.readability | Removed  0.000 #gs_bdy_sb_in>.gs_bdy_sb_sec with weight 0 cause it has too short content length 12 without a single image.
2025-05-22 08:55:13,029 | DEBUG | readability.readability | Removed  0.000 #gs_bdy_sb_in>.gs_bdy_sb_sec with weight 0 cause it has too short content length 0 without a single image.
2025-05-22 08:55:13,029 | DEBUG | readability.readability | Removed  0.000 #gs_bdy_sb>#gs_bdy_sb_in with weight 0 cause it has too short content length 0 without a single image.
2025-05-22 08:55:13,030 | DEBUG | readability.readability | Removed  0.000 #gs_bdy>#gs_bdy_sb with weight 0 cause it has too short content length 0 without a single image.
2025-05-22 08:55:13,030 | DEBUG | readability.readability | Removed  0.000 .gs_res_ab_dd_bdy>.gs_res_ab_dd_sec with weight 0 cause it has too many links 1.000 for its weight 0.
2025-05-22 08:55:13,030 | DEBUG | readability.readability | Removed  0.000 .gs_res_ab_dd_bdy>.gs_res_ab_dd_sec with weight 0 cause it has too short content length 23 without a single image.
2025-05-22 08:55:13,030 | DEBUG | readability.readability | Removed  0.000 #gs_res_ab_ad-d.gs_md_d.gs_md_ds.gs_md_ulr>.gs_res_ab_dd_bdy with weight 0 cause it has too short content length 0 without a single image.
2025-05-22 08:55:13,030 | DEBUG | readability.readability | Removed  0.000 #gs_res_ab_ad-r.gs_md_r.gs_md_rmb.gs_md_rmbl>#gs_res_ab_ad-d.gs_md_d.gs_md_ds.gs_md_ulr with weight 0 cause it has too short content length 0 without a single image.
2025-05-22 08:55:13,030 | DEBUG | readability.readability | Removed  0.000 #gs_ab_btns>#gs_res_ab_ad-r.gs_md_r.gs_md_rmb.gs_md_rmbl with weight 0 cause it has too short content length 0 without a single image.
2025-05-22 08:55:13,031 | DEBUG | readability.readability | Removed  0.000 .gs_res_ab_dd_bdy>.gs_res_ab_dd_sec with weight 0 cause it has too many links 1.000 for its weight 0.
2025-05-22 08:55:13,031 | DEBUG | readability.readability | Removed  0.000 .gs_res_ab_dd_bdy>.gs_res_ab_dd_sec with weight 0 cause it has too many links 1.000 for its weight 0.
2025-05-22 08:55:13,031 | DEBUG | readability.readability | Removed  0.000 #gs_res_ab_yy-d.gs_md_d.gs_md_ds.gs_md_ulr>.gs_res_ab_dd_bdy with weight 0 cause it has too short content length 0 without a single image.
2025-05-22 08:55:13,031 | DEBUG | readability.readability | Removed  0.000 #gs_res_ab_yy-r.gs_md_r.gs_md_rmb.gs_md_rmbl>#gs_res_ab_yy-d.gs_md_d.gs_md_ds.gs_md_ulr with weight 0 cause it has too short content length 0 without a single image.
2025-05-22 08:55:13,031 | DEBUG | readability.readability | Removed  0.000 #gs_ab_btns>#gs_res_ab_yy-r.gs_md_r.gs_md_rmb.gs_md_rmbl with weight 0 cause it has too short content length 4 without a single image.
2025-05-22 08:55:13,031 | DEBUG | readability.readability | Removed  1.949 #gs_ab.gs_ab_st>#gs_ab_btns with weight 0 cause it has too short content length 20 without a single image.
2025-05-22 08:55:13,031 | DEBUG | readability.readability | Not removing #gs_ab.gs_ab_st>#gs_ab_md of length 34: About 3,460,000 results (0.17 sec)
2025-05-22 08:55:13,031 | DEBUG | readability.readability | Removed  0.000 #gs_ab_ttl>.gs_ab_mdw with weight 0 cause it has too short content length 15 without a single image.
2025-05-22 08:55:13,031 | DEBUG | readability.readability | Removed  1.949 #gs_ab.gs_ab_st>#gs_ab_ttl with weight 0 cause it has too short content length 0 without a single image.
2025-05-22 08:55:13,031 | DEBUG | readability.readability | Not removing #gs_top>#gs_ab.gs_ab_st of length 34: About 3,460,000 results (0.17 sec)
2025-05-22 08:55:13,031 | DEBUG | readability.readability | Removed  0.000 #gs_hdr>#gs_hdr_act with weight 0 cause it has too short content length 7 without a single image.
2025-05-22 08:55:13,031 | DEBUG | readability.readability | Removed  0.000 #gs_hdr_md>#gs_hdr_srch with weight 0 cause it has too short content length 0 without a single image.
2025-05-22 08:55:13,031 | DEBUG | readability.readability | Removed  0.000 #gs_hdr>#gs_hdr_md with weight 0 cause it has too short content length 0 without a single image.
2025-05-22 08:55:13,031 | DEBUG | readability.readability | Removed  4.544 #gs_top>#gs_hdr with weight 0 cause it has too short content length 0 without a single image.
2025-05-22 08:55:13,031 | DEBUG | readability.readability | Removed  0.000 #gs_hdr_drw_in>#gs_hdr_drw_bot.gs_hdr_drw_sec with weight 0 cause it has too short content length 7 without a single image.
2025-05-22 08:55:13,031 | DEBUG | readability.readability | Removed  0.000 div{01}>.gs_hdr_drw_sec with weight 0 cause it has too short content length 8 without a single image.
2025-05-22 08:55:13,031 | DEBUG | readability.readability | Removed  0.000 div{01}>.gs_hdr_drw_sec with weight 0 cause it has too short content length 15 without a single image.
2025-05-22 08:55:13,031 | DEBUG | readability.readability | Removed  0.000 div{01}>.gs_hdr_drw_sec with weight 0 cause it has too many links 1.000 for its weight 0.
2025-05-22 08:55:13,032 | DEBUG | readability.readability | Removed  0.000 div{01}>.gs_hdr_drw_sec with weight 0 cause it has too short content length 24 without a single image.
2025-05-22 08:55:13,032 | DEBUG | readability.readability | Removed  0.000 #gs_hdr_drw_in>div{01} with weight 0 cause it has too short content length 0 without a single image.
2025-05-22 08:55:13,032 | DEBUG | readability.readability | Removed  0.000 #gs_hdr_drw_in>#gs_hdr_drw_top with weight 0 cause it has too short content length 0 without a single image.
2025-05-22 08:55:13,032 | DEBUG | readability.readability | Removed  0.000 #gs_hdr_drw.gs_md_ulr.gs_md_ds>#gs_hdr_drw_in with weight 0 cause it has too short content length 0 without a single image.
2025-05-22 08:55:13,032 | DEBUG | readability.readability | Removed  4.544 #gs_top>#gs_hdr_drw.gs_md_ulr.gs_md_ds with weight 0 cause it has too short content length 0 without a single image.
2025-05-22 08:55:13,032 | DEBUG | readability.readability | Removed  0.000 #gs_md_albl-d.gs_md_d.gs_md_ds.gs_ttzi>.gs_md_ftr with weight 0 cause it has too short content length 18 without a single image.
